Shipment_ID,Origin,Destination,Cargo_Type,Weight_kg,Volume_m3,Departure_Date,Arrival_Date,Carrier,Cost_USD,Status,Priority,Packaging_Type,Customer_ID,Tracking_Number,Warehouse_Location,Transit_Time_Days,Distance_km,Num_Checkpoints,Temperature_C,Humidity_Percent,Delay_Hours,Fuel_Consumed_L,CO2_Emissions_kg,Handling_Events,Insurance_Value_USD,Cargo_Value_USD,Customs_Fees_USD,No_of_Items,Vibration_Events,Transport_Method
S1087,Buchananchester,New Yeseniaville,Food,4545.6,48.74,21-07-2025,02-08-2025,FastTrack,6011.5,Delivered,Low,Pallet,0382d6f8-f6c9-4e02-a571-b1adb080f621,9.34627E+12,Port Jordan,2,1957,4,5.8,18,0,18744.8,50236.06,5,20239,99123,2090,836,2,Rail
S1088,Port Robin,West Marieland,Pharmaceuticals,2265.76,33.18,21-07-2025,24-07-2025,BlueCargo,3725.56,In Transit,High,Pallet,b824c184-5c41-41e4-8cea-54b7a5e6370c,1.64856E+12,Mcdonaldchester,2,2256,4,25.6,65,0,14374.7,38524.2,4,28680,124606,977,468,0,Rail
S1089,West Jeffrey,West Jeffrey,Books,1215.64,65.69,18-08-2025,24-08-2025,CargoIndia,2386.54,Delivered,Medium,Pallet,aebd94e3-6ede-4337-95ee-34b1cab9cb10,7.4723E+12,Tateport,4,1028,6,3.5,28,0,1471.4,3943.35,4,9184,12476,1905,517,8,Road
S1090,Richardborough,Rogersville,Pharmaceuticals,2992.37,96.94,06-07-2025,18-07-2025,CargoIndia,4885.27,Awaiting Pickup,Low,Pallet,39cc9044-0b5e-4e33-abb8-fb4d88fcab50,2.98759E+12,West Lisa,6,1847,3,16.8,68,0,6915.5,18533.54,7,1710,100211,1262,766,7,Ship
S1091,Port Jenniferhaven,Josephton,Food,3934.18,84.51,29-07-2025,08-08-2025,RapidTrans,7227.78,Awaiting Pickup,High,Container,0a066d13-b056-460e-a4ae-8ebba1875efc,3.26983E+12,South Bettymouth,2,4897,4,4.6,49,0,108920.3,291906.4,5,1918,90822,1724,705,2,Air
S1092,East Shannonmouth,Rogersville,Apparel,,39.64,16-07-2025,21-07-2025,EcoFreight,,Delayed,Low,Pallet,54aad24b-f023-46f4-83fd-dd1fd077e507,1.69183E+12,New Clairetown,4,1053,5,4.8,14,0,,,6,29213,36194,966,1410,4,Road
S1093,Fosterland,Richardview,Electronics,1650.29,52.63,28-07-2025,31-07-2025,CargoIndia,4536.59,Delayed,High,Container,c0bbf4aa-e95b-476e-b661-a305024c4803,4.02913E+12,Port Tiffanyfurt,8,4720,4,2.4,89,0,46532.2,124706.3,6,19405,98548,1982,440,1,Ship
S1094,Coxchester,Edwardville,Furniture,3520.37,22.96,27-07-2025,09-08-2025,CargoIndia,4285.97,Delivered,Medium,Pallet,d9f6f480-aef0-4017-b1cf-ebcec8eb8159,9.46865E+12,Kathyville,1,1072,1,20.7,26,0,7193.3,19278.04,7,13343,146430,82,540,3,Road
S1095,Hannahfurt,Josephton,Food,3852.42,57.87,06-08-2025,18-08-2025,CargoIndia,6876.12,In Transit,High,Box,2aeced4a-cf99-48e2-b64b-829094bfd71c,2.72077E+12,Robertview,2,4890,3,9.3,65,0,74981,200949.08,1,27741,16274,1445,1216,9,Air
S1096,Oliviaville,Buchananchester,Food,4252.97,47.55,07-08-2025,13-08-2025,EcoFreight,6643.47,In Transit,Medium,Box,597bca58-58b0-438a-93dd-87ad51be583b,1.81652E+12,Port Theresa,4,3830,3,29.2,84,0,30174.3,80867.12,5,23340,62915,1674,241,13,Rail
S1097,Michaelshire,Coxchester,Chemicals,3618.64,55.59,11-07-2025,25-07-2025,CargoIndia,5729.54,In Transit,Low,Pallet,deb03283-2999-4981-a07c-464244310fe8,5.56765E+12,North Rachel,4,3110,6,36.5,64,0,57757.6,154790.37,2,8572,66706,1309,104,14,Road
S1098,Donnachester,Lake Micheleberg,Chemicals,1007.38,86.27,12-08-2025,24-08-2025,CargoIndia,3702.08,Awaiting Pickup,Low,Box,c7bd273c-bfcd-4375-860a-577f212a580b,6.9115E+12,Lake Juliebury,4,3664,5,33.7,30,0,7700.1,20636.27,7,28053,32991,255,1238,7,Rail
S1099,South Zacharyland,Lake Micheleberg,Books,4766.37,76.48,22-08-2025,26-08-2025,FastTrack,6043.67,Delivered,Medium,Pallet,122e3e19-d903-424f-95b8-cf8898911516,5.51926E+12,East David,2,1025,6,-2,28,0,28059.1,75198.39,1,29493,119042,1613,642,7,Road
S1100,Nancymouth,Crystalshire,Chemicals,4483.73,71.57,26-07-2025,31-07-2025,CargoIndia,7347.43,Delivered,Low,Pallet,72eebe7e-88b6-4dab-9d98-a8f53e165466,6.36073E+12,Port Jennifer,4,4296,4,15.7,52,0,24275.2,65057.54,7,21345,45492,552,1018,15,Air
S1101,West Jeffrey,Jonathanstad,Automotive,,10.96,30-07-2025,08-08-2025,RapidTrans,,Awaiting Pickup,Low,Crate,0a75d13f-b5e9-4fe8-b789-0af6474165b6,2.33921E+12,Lake Jenniferberg,4,1078,4,30,84,0,2651.3,7105.48,2,21943,5238,92,1097,7,Road
S1102,Donnachester,Port Robin,Machinery,3584.18,73.39,29-07-2025,01-08-2025,FastTrack,6349.08,Awaiting Pickup,Medium,Pallet,1287bdd1-0070-414b-a1f5-05b0efcc9633,7.43162E+12,Port Joshuafort,7,4062,4,6.1,89,0,71866.4,192601.95,6,11807,106728,3310,1049,15,Ship
S1103,Jonathanstad,Jonathanstad,Apparel,3025.17,74.68,16-08-2025,27-08-2025,RapidTrans,5937.47,Delivered,Medium,Container,92b13d65-38f3-449f-81ff-b437126f0194,8.20043E+12,Barronview,0,4331,3,2.1,45,0,37636.4,100865.55,1,29302,104636,343,1336,14,Air
S1104,Gomezton,Stephensmouth,Food,773.31,52.29,28-06-2025,09-07-2025,RapidTrans,2045.21,Delayed,Medium,Container,3a96b885-6497-402e-9a70-67319aebf127,5.87314E+12,East Kayla,2,1498,5,27.6,78,25,6748.3,18085.44,1,21119,126125,842,500,0,Road
S1105,Lake Jacobview,Nancymouth,Electronics,2968.25,58.97,13-07-2025,25-07-2025,EcoFreight,4151.95,Delayed,Medium,Pallet,015f28d6-7c8b-4d56-b67b-f64f4ad4d491,5.2696E+11,Colleenton,1,1188,1,9.5,44,4,16216,43458.88,5,27205,126560,3319,1028,6,Road
S1106,South Zacharyland,South Zacharyland,Machinery,4055.21,12.86,20-07-2025,01-08-2025,BlueCargo,4388.31,Delayed,High,Box,647ff937-abcc-4b0d-9afe-2146fd81a490,5.25117E+12,East Albertbury,1,409,3,19.2,29,0,4794.4,12848.99,2,23369,18739,2901,195,13,Road
S1107,Jonathanstad,Lake Todd,Automotive,2658.35,40.99,03-08-2025,12-08-2025,FastTrack,5454.25,In Transit,Medium,Pallet,795fc89a-9ded-4eb2-9905-6cb7728db502,7.09064E+12,West Jeremy,2,4772,3,22.1,33,0,25502.2,68345.9,4,13552,13215,2949,559,14,Air
S1108,Robbinsville,Lake Jacobview,Food,3600.67,25.66,12-07-2025,20-07-2025,BlueCargo,6320.27,In Transit,Medium,Pallet,9abfdc09-de18-4bc1-bc68-30337ce9d55e,3.88063E+12,New Thomas,4,4926,5,13.1,59,0,52771.4,141427.35,4,10968,25727,2732,838,8,Air
S1109,Brownshire,Nancymouth,Apparel,1326.75,,07-07-2025,10-07-2025,RapidTrans,,In Transit,High,Container,ee228e9e-4c27-4df2-87b5-398c52a3bd48,9.59539E+12,Crystalmouth,3,3280,6,7.8,36,0,,,4,13518,61555,508,1091,2,Rail
S1110,Buchananchester,Gomezton,Food,1401.46,65.47,02-08-2025,04-08-2025,CargoIndia,2417.16,Awaiting Pickup,High,Box,df9284c7-73a8-411e-98c7-da1be3dd6f32,7.41528E+12,West Anthonyborough,2,722,2,-1.1,71,0,5521.6,14797.89,1,4293,39486,328,549,2,Road
S1111,Donnachester,Lake Jacobview,Apparel,597.83,,07-07-2025,21-07-2025,RapidTrans,,In Transit,Low,Crate,59228350-3e56-47e9-859e-f34830c9fb99,1.90716E+12,West Daniel,6,3926,1,28,28,0,4046.2,10843.82,1,19139,14094,87,1227,0,Road
S1112,Gomezton,West Jeffrey,Machinery,4680.42,96.76,15-08-2025,17-08-2025,RapidTrans,6150.52,Awaiting Pickup,Medium,Box,eee1eb34-5339-42df-9b4c-29102163e7b4,4.00905E+12,South Joseshire,3,1005,2,16,55,0,27415,73472.2,6,1267,25931,3485,1242,0,Road
S1113,Cameronmouth,Bakermouth,Machinery,,3.21,19-07-2025,25-07-2025,EcoFreight,,Delivered,High,Box,039fa2f7-27a6-491e-8bca-757065e254f8,2.42517E+12,Farmerland,2,1517,5,25.6,31,0,1858.8,4981.58,5,22638,116882,3357,875,6,Road
S1114,New Yeseniaville,West Marieland,Food,111.24,46.06,10-07-2025,15-07-2025,EcoFreight,2318.84,Delayed,Low,Box,aceb394a-b3ac-4a76-8cc4-d52bd277abc8,1.5978E+12,East Tyler,10,3494,3,24.7,49,37,,,2,13769,34878,1121,1302,10,Ship
S1115,Josephton,Port Robin,Apparel,1036.81,76.54,13-07-2025,20-07-2025,CargoIndia,2034.71,Delivered,High,Crate,3e99dec4-3907-4543-90f4-aa4f0ae79cad,3.30512E+12,Marcusmouth,0,465,5,0.9,11,0,1435.1,3846.07,2,8975,90015,1960,1362,9,Road
S1116,Crystalshire,Robbinsville,Food,4816.15,89.08,15-07-2025,27-07-2025,CargoIndia,7576.95,Delayed,Medium,Container,d204ef0e-64ab-4097-89b2-3e02fbaa6bbf,2.86292E+12,Blankenshipfurt,6,3740,3,16.8,14,0,51071.1,136870.55,4,2690,130039,248,671,4,Road
S1117,Port Christopherport,West Marieland,Apparel,50.52,58.86,01-07-2025,05-07-2025,CargoIndia,2367.62,Delayed,Low,Container,447c3d50-c6d5-445a-8320-fda1a0a07aad,5.01779E+12,West Taylor,6,3457,2,25.8,78,0,949.2,2543.86,5,23491,57339,3105,570,2,Rail
S1118,Robbinsville,West Jeffrey,Machinery,3276.39,2.86,29-07-2025,04-08-2025,CargoIndia,5572.49,Awaiting Pickup,Low,Container,7939ce44-d57e-45b3-a0c0-76da647b4507,8.76903E+12,Port Bonnie,10,4535,5,12.7,42,0,55147.1,147794.23,7,1607,71850,2622,1322,13,Ship
S1119,Stephensmouth,Crystalshire,Books,744.66,88.28,03-07-2025,12-07-2025,RapidTrans,2224.46,In Transit,High,Container,28e02569-0d1b-4e2f-b690-0ca2ce9f64ef,3.79096E+12,West Brett,3,1194,5,13.1,15,0,2651.7,7106.56,7,10878,72729,1980,161,14,Rail
S1120,West Marieland,Port Christopherport,Apparel,3220.39,9.6,05-08-2025,09-08-2025,EcoFreight,5532.39,Delivered,High,Pallet,2d2a1edb-d43e-4ff5-962a-dedb5950ade7,1.832E+12,New Mariaville,0,4432,4,25.6,73,0,82545.8,221222.74,7,14274,9946,1176,958,15,Air
S1121,Robbinsville,Port Robin,Chemicals,4893.57,91.67,07-07-2025,11-07-2025,EcoFreight,6703.27,Delivered,High,Crate,fc6b5064-6d97-4dcb-a649-be370f5bbefd,8.53073E+12,Ericfort,2,1786,3,6.3,51,0,40038.4,107302.91,6,4651,38087,3281,869,9,Rail
S1122,Rogersville,South Zacharyland,Electronics,2484.01,60.86,20-08-2025,30-08-2025,EcoFreight,4483.11,Delayed,Medium,Container,6536547a-a887-4e67-9e3c-a18762251f16,7.01341E+12,Duaneville,4,2781,3,11.4,36,0,11730.4,31437.47,4,27872,138304,,1456,4,Road
S1123,Bakermouth,Fosterland,Automotive,1894.71,20.19,09-07-2025,19-07-2025,EcoFreight,2639.11,Delivered,Low,Pallet,c6ee5ede-b51c-460e-96ab-bbf5a72ece8f,9.84687E+11,Frankville,6,1085,4,8.8,28,0,5624.5,15073.66,4,27857,145110,463,1439,7,Road
S1124,Buchananchester,West Jeffrey,Pharmaceuticals,,66.24,19-07-2025,02-08-2025,CargoIndia,,Delayed,Medium,Crate,ab2d9b04-fbce-4d2a-aaac-070bf7eb946b,7.66819E+11,Jonathanstad,1,1074,4,27.1,66,10,3585.5,9609.14,4,23830,104302,2975,302,6,Rail
S1125,Stephensmouth,Port Robin,Machinery,798.48,12.43,18-08-2025,29-08-2025,CargoIndia,1758.28,Delivered,Medium,Crate,5767d132-910c-445b-be3f-d8b5647f2944,1.18517E+12,Lake Anna,2,1671,2,15.4,54,0,7621.9,20426.69,3,20840,12242,2129,286,7,Air
S1126,Gomezton,West Marieland,Machinery,3575.76,70.86,08-07-2025,12-07-2025,CargoIndia,5613.86,In Transit,Low,Pallet,fd078664-dbc8-4617-bedb-936fb546db6d,5.71512E+12,Campbellville,6,2659,5,-0.6,23,0,28381,76061.08,7,13488,21170,1134,88,15,Ship
S1127,Buchananchester,Port Jenniferhaven,Machinery,3105.18,97.54,02-08-2025,10-08-2025,CargoIndia,5910.08,In Transit,Medium,Crate,d1dbdbc4-5335-4854-8eb8-7702c28ca245,6.17659E+12,Cruzbury,4,3659,3,36.9,75,0,28034.7,75133,5,25766,7202,775,1162,11,Rail
S1128,Richardview,Port Jenniferhaven,Books,1921.5,36.04,20-07-2025,26-07-2025,EcoFreight,3064.4,Awaiting Pickup,Low,Crate,e6be17f3-9cc8-4884-a1eb-e9ecd238d158,3.22823E+12,Lake Shannonton,5,1565,6,37.5,85,0,9412.7,25226.04,5,13095,120763,1660,371,14,Ship
S1129,Coxchester,Cameronmouth,Furniture,,39.33,24-08-2025,05-09-2025,CargoIndia,,Delayed,High,Crate,0f5ebe46-426b-4534-a0a0-61907d918e2b,8.642E+12,Cassieborough,1,2068,3,28.8,40,22,24865.4,66639.27,3,14648,38226,2549,688,10,Road
S1130,Cameronmouth,Jonathanstad,Electronics,4846.52,59.79,06-08-2025,15-08-2025,BlueCargo,6469.42,Delayed,Low,Box,8e0d1c16-1536-48b9-9fa8-4aeaf0012c29,4.2897E+12,North Charles,2,2050,6,12.2,45,0,29022.5,77780.3,3,19695,49037,1872,873,15,Road
S1131,Robbinsville,Michaelshire,Furniture,4428.65,41.74,27-07-2025,08-08-2025,RapidTrans,5036.05,Delivered,Low,Box,92b8eaef-0074-4236-80c1-460bc0903646,9.93094E+12,Jacksonmouth,4,380,4,6.5,31,0,4038.5,10823.18,1,26822,7604,2619,685,12,Rail
S1132,Lake Jacobview,Cameronmouth,Pharmaceuticals,554.74,88.43,27-06-2025,05-07-2025,RapidTrans,2136.04,Awaiting Pickup,High,Pallet,4e031a69-8cea-448c-ad3a-f6ffd53d9f3a,7.67069E+12,New Scottburgh,2,1394,6,7.2,53,0,2203.9,5906.45,6,14966,59882,2490,354,4,Road
S1133,Port Christopherport,Stephensmouth,Furniture,1764.77,28.17,25-08-2025,07-09-2025,CargoIndia,3015.97,Delivered,Low,Container,6856e123-4c1f-487c-b61f-0a78e31461ed,6.23055E+12,New Natalie,2,1939,4,33.4,83,0,12531.3,33583.88,4,27113,139010,260,68,8,Rail
S1134,Josephton,Robbinsville,Electronics,4234.47,51.64,05-08-2025,15-08-2025,CargoIndia,5957.37,In Transit,Medium,Box,d1b816cf-2f6b-47ea-aa48-cf08b0716ef8,8.76888E+12,New Tamarachester,5,2413,1,30,84,0,37207.3,99715.56,5,11793,112762,2957,911,3,Road
S1135,Port Robin,North Allisonberg,Pharmaceuticals,2948.61,20.48,23-08-2025,02-09-2025,FastTrack,5304.91,Awaiting Pickup,Medium,Container,0f6ac5de-7328-4725-a924-36d46618e443,3.9105E+12,Davidberg,7,4303,6,22.3,44,0,42386.1,113594.75,4,29820,27628,3072,853,2,Ship
S1136,Port Jenniferhaven,Coxchester,Books,907.08,51.76,17-07-2025,30-07-2025,CargoIndia,2607.18,In Transit,Medium,Crate,892f2ac9-cebb-45cd-b720-be3aa42acf95,7.03035E+12,North Donaldville,4,2365,5,8.3,55,0,5820.2,15598.14,1,5879,64841,233,1063,13,Ship
S1137,West Tylerland,Oliviaville,Chemicals,3011.61,13.71,06-07-2025,19-07-2025,FastTrack,3557.71,Delivered,Low,Box,04a27586-8fcf-4247-aaa0-ca7dc909843a,5.68145E+11,Jasonburgh,4,818,6,4.5,19,0,4463.7,11962.72,5,27147,85336,548,1041,8,Rail
S1138,Rogersville,Rogersville,Pharmaceuticals,569.39,40.73,25-08-2025,30-08-2025,FastTrack,1075.69,In Transit,Medium,Box,7e658678-803d-4b19-91c8-e04355fd8ad5,7.12546E+12,West Gregory,1,198,6,22.7,38,0,285.3,764.6,1,14800,55844,363,427,13,Road
S1139,Brownshire,Coxchester,Chemicals,1710.29,95.52,19-08-2025,21-08-2025,CargoIndia,4271.99,Delayed,Medium,Pallet,0640f055-3353-448e-9956-48f87c2a39b3,5.78447E+12,Alejandraborough,4,3213,6,9.4,57,30,14126.7,37859.56,7,25513,103304,3290,1146,4,Air
S1140,Brownshire,South Zacharyland,Chemicals,3414.07,93.14,01-07-2025,10-07-2025,RapidTrans,6521.47,Awaiting Pickup,Medium,Container,d26b3eb3-0168-4444-bd92-9dbc14cb9560,8.01105E+12,Parkerchester,2,4352,6,28.9,89,0,21973.1,58887.91,3,11781,132335,2977,18,6,Air
S1141,Lake Micheleberg,Bakermouth,Pharmaceuticals,,,08-08-2025,21-08-2025,CargoIndia,,In Transit,Low,Crate,00808cbb-82be-49c0-bd0f-9ee7f25ad0a0,2.29856E+12,Robersonburgh,2,2054,5,2.2,62,0,9342.7,25038.44,5,18391,108500,2224,122,13,Air
S1142,Lake Micheleberg,Brownshire,Apparel,2424.52,49.83,08-08-2025,12-08-2025,FastTrack,4014.32,In Transit,Medium,Pallet,224b8efc-54b3-4d40-a9b2-a7e1a5d67e68,2.54653E+12,Espinozafort,4,2183,3,30.5,11,0,16803.3,45032.84,2,3130,44003,183,455,2,Road
S1143,Donnachester,Richardborough,Chemicals,4203.23,65.72,28-07-2025,06-08-2025,CargoIndia,7196.43,In Transit,High,Crate,141734f5-e4cc-4ad4-98f5-eebfcc51dc64,5.4525E+12,East Jessicamouth,2,4672,6,0.1,73,0,74483.6,199616.05,4,10644,37700,1702,873,15,Air
S1144,Nancymouth,Josephton,Automotive,4954.32,14.97,14-07-2025,23-07-2025,FastTrack,6349.02,In Transit,Medium,Crate,66233c24-7a63-4885-a975-20d767d0f727,9.09086E+11,East Becky,3,2490,6,10.8,23,0,37148,99556.64,4,25296,102679,96,538,14,Road
S1145,Coxchester,Coxchester,Chemicals,3003.44,66.22,18-07-2025,21-07-2025,CargoIndia,4587.64,In Transit,Medium,Pallet,57e6d77e-5073-45a5-859d-14c082906abc,2.1647E+12,Bryanport,2,1844,3,9.7,67,0,33024.6,88505.93,2,26931,7250,124,928,13,Rail
S1146,Bakermouth,East Shannonmouth,Automotive,3773.84,84.06,23-08-2025,28-08-2025,RapidTrans,5930.44,Delivered,Low,Pallet,4aacb4eb-8d45-497d-bb1b-b870b455b75d,6.48521E+12,Gallowayville,6,2632,2,37.1,14,0,36032.2,96566.3,2,28876,94192,750,1143,15,Road
S1147,Lake Todd,Port Jenniferhaven,Electronics,3741.6,62.78,28-07-2025,07-08-2025,BlueCargo,6132.4,Awaiting Pickup,Medium,Box,9bba1857-cd6d-4480-a73d-b48780513d9a,9.13958E+12,New Codyshire,4,3526,5,32.1,49,0,41004.2,109891.26,7,21337,8654,710,241,5,Rail
S1148,Buchananchester,Buchananchester,Furniture,,21.41,17-08-2025,19-08-2025,RapidTrans,,Delayed,Medium,Box,3ae39869-cff9-40ec-9f9b-c6431a6d6480,1.40671E+12,Meyerville,6,2430,3,20.1,70,0,56238.1,150718.11,6,2367,46188,1338,835,3,Ship
S1149,New Yeseniaville,Lake Jacobview,Food,1702.43,82.91,09-07-2025,21-07-2025,FastTrack,3765.03,Delayed,Low,Pallet,d5e30d76-6c69-4eb3-b435-76d7da854ca2,5.90411E+12,Gonzalesmouth,5,2467,5,37.8,59,23,16775.8,44959.14,5,15779,9851,833,1281,1,Road
S1150,Richardview,Buchananchester,Food,449.44,32.25,12-07-2025,17-07-2025,RapidTrans,1788.94,Delayed,Low,Container,3b50a95d-5f85-4b78-b956-51ca5210010b,9.1471E+12,Kellyland,2,2034,3,35.2,10,7,3635.1,9742.07,7,12298,126221,1225,683,8,Road
S1151,Buchananchester,Lake Jamieborough,Apparel,787.86,63.53,20-07-2025,29-07-2025,FastTrack,,In Transit,High,Container,59a81080-e859-4fac-b9df-9abe734ff18e,7.37452E+12,North Michaelbury,,,1,18.8,65,0,8400.3,22512.8,1,28805,75672,1481,913,13,Road
S1152,Richardborough,Coxchester,Electronics,3218.8,59.41,19-07-2025,01-08-2025,RapidTrans,5355.9,Delayed,High,Box,4f91425c-0eeb-48e9-a3a8-66538b7375af,1.10274E+11,South Anthonybury,5,3086,2,31.4,65,2,31580,84634.4,7,15958,93478,1096,380,2,Rail
S1153,Jonathanstad,Brownshire,Food,4085.73,20.03,08-07-2025,20-07-2025,BlueCargo,6092.53,Delivered,Medium,Container,1221512d-40c3-454c-8b26-4027c48c1b1c,2.7346E+12,Nelsonhaven,2,3613,5,32.5,32,0,42424.5,113697.66,1,25831,28714,753,430,14,Rail
S1154,Bakermouth,Jonathanstad,Food,3186.59,7.71,04-08-2025,06-08-2025,FastTrack,5224.69,Delivered,High,Pallet,08157b0b-0cd1-463c-a7a8-3a3227969343,3.40675E+12,New Nicholasland,6,3922,5,10.5,62,0,71812,192456.16,1,14888,101166,2671,591,1,Ship
S1155,Edwardville,Oliviaville,Electronics,4499.1,59.89,05-08-2025,15-08-2025,BlueCargo,7549,In Transit,Medium,Box,709402fd-2e2a-48be-8a6f-101d49814b63,5.9742E+12,West Robert,4,4902,4,29.6,75,0,67069.3,179745.72,1,6011,50885,271,1101,7,Air
S1156,Nancymouth,Gomezton,Furniture,3684.13,95.46,26-07-2025,06-08-2025,FastTrack,5689.23,Delivered,High,Crate,b3af24e5-cc03-4597-91bf-2c1d41868dbb,9.84392E+12,North Steven,2,2101,4,15.3,77,0,21379.8,57297.86,3,9289,82744,2044,296,10,Road
S1157,Fosterland,Fosterland,Furniture,2331.18,79.18,23-07-2025,01-08-2025,CargoIndia,3385.48,In Transit,Low,Container,a725b572-5160-4b05-b376-aca138f43388,6.2691E+12,Donnamouth,2,525,3,-3.3,39,0,1447.9,3880.37,1,15845,75364,322,608,15,Rail
S1158,Gomezton,Lake Todd,Pharmaceuticals,3846.18,88.37,22-08-2025,03-09-2025,RapidTrans,6017.88,Awaiting Pickup,Low,Pallet,eaf39e9b-5e07-4e1d-b366-728b49fd3824,4.93496E+12,North Victor,2,2576,4,4.7,35,0,57106.7,153045.96,6,28843,63922,1511,1041,13,Road
S1159,Richardborough,Brownshire,Pharmaceuticals,4664.85,0.88,20-08-2025,30-08-2025,FastTrack,6103.15,Awaiting Pickup,Low,Box,c457d7a8-bc72-4494-868b-7a130e6c0526,4.28558E+12,East Jessica,2,2859,6,31.6,57,0,,,7,18819,149401,2954,395,15,Road
S1160,Michaelshire,Port Christopherport,Pharmaceuticals,2114.04,89.57,04-08-2025,11-08-2025,CargoIndia,4461.24,In Transit,High,Container,ddc31119-a535-4560-a64c-3664a8a8a923,8.42987E+12,Brianmouth,4,2903,3,35.3,53,0,,,5,11893,93634,3140,1491,0,Ship
S1161,West Jeffrey,Port Christopherport,Food,4639.42,12.68,17-07-2025,28-07-2025,BlueCargo,5885.72,In Transit,Medium,Crate,498ebdd9-8aad-41b0-9da4-10aec6810b74,7.08877E+12,Wagnerburgh,2,2239,4,23.9,83,0,42714.3,114474.32,5,21787,27172,1016,1078,8,Rail
S1162,Lake Micheleberg,Richardborough,Food,4412.65,43.94,25-08-2025,05-09-2025,FastTrack,5039.55,Delivered,Medium,Pallet,70c1a370-2627-42d5-8a3b-b9d68cdcfc8a,3.41941E+12,Vazqueztown,3,375,2,25.4,25,0,3640.7,9757.08,6,21292,87778,3102,795,12,Road
S1163,Jonathanstad,Port Robin,Electronics,3533.69,79.11,27-06-2025,11-07-2025,CargoIndia,6187.29,Awaiting Pickup,Medium,Box,eee83766-9988-4a3d-9fb5-d479170ebf2b,5.14808E+12,Jordanfurt,4,3725,1,28.3,68,0,55029.4,147478.79,4,28247,74479,2063,802,9,Road
S1164,Stephensmouth,South Zacharyland,Automotive,537.91,51.21,25-07-2025,03-08-2025,CargoIndia,1219.01,Delayed,Low,Pallet,0d701bf7-6621-4017-b49a-8057c6f33230,2.58325E+11,Hunterton,2,338,1,4.3,16,12,1035.6,2775.41,5,11522,72421,350,1178,3,Rail
S1165,Port Robin,Donnachester,Chemicals,3148.86,11.22,28-07-2025,11-08-2025,RapidTrans,4830.06,Awaiting Pickup,Medium,Crate,331a606a-6b57-4fc8-8b1d-566ffd93eb80,1.79733E+12,South Melissafort,3,3138,6,14,52,0,50279.8,134749.86,3,4611,88231,2606,102,1,Rail
S1166,Gomezton,West Jeffrey,Furniture,1142.6,36.08,12-07-2025,25-07-2025,RapidTrans,3151.4,In Transit,High,Pallet,0b4478d0-9f27-4c08-89b4-40bf9d146d7b,8.38375E+12,Lisaside,2,3296,4,18.7,51,0,18538.1,49682.11,3,12311,113333,79,1282,6,Road
S1167,Buchananchester,Jonathanstad,Electronics,2015.24,69.43,30-07-2025,12-08-2025,RapidTrans,4705.54,Delivered,Low,Pallet,3180463c-003b-4d1d-b10f-8c18c696dbf7,7.3743E+12,Kellyfort,6,3992,6,-4,43,0,24573.3,65856.44,6,23571,39500,2691,436,3,Road
S1168,Bakermouth,Coxchester,Pharmaceuticals,3039.82,44.31,17-08-2025,29-08-2025,EcoFreight,5940.42,In Transit,Medium,Box,47658c1e-834b-4e90-a6b9-eb02ca6e5645,1.01704E+12,Chaneyburgh,8,4915,5,24.9,67,0,38454.3,103057.52,3,4616,71937,550,649,14,Ship
S1169,Michaelshire,West Jeffrey,Chemicals,4480.76,79.72,25-08-2025,03-09-2025,CargoIndia,5728.46,Awaiting Pickup,Medium,Pallet,82d5d853-3d2c-4ce0-ba81-3916a9b0675b,7.35467E+12,Yatesbury,2,901,1,-3.8,36,0,18515.5,49621.54,5,19904,125185,1998,1421,15,Rail
S1170,Richardborough,Gomezton,Food,4775.56,14.06,09-08-2025,12-08-2025,EcoFreight,5405.66,In Transit,Medium,Box,0cb3598e-ee0a-42b4-a0c2-72d12b2f2f7c,9.49183E+12,Marcusville,4,979,1,-2.6,47,0,6719.6,18008.53,7,29745,138797,442,1018,4,Rail
S1171,Josephton,Lake Jacobview,Books,4235.91,2.83,14-08-2025,26-08-2025,RapidTrans,5508.21,Delivered,Low,Box,bc6f4011-b351-4577-9693-7b3ebb51d3bc,3.53807E+12,Port Sherri,5,2488,3,-2.5,31,0,47376,126967.68,1,18587,45728,1204,558,8,Road
S1172,Port Christopherport,Port Christopherport,Automotive,4521.02,56.63,10-07-2025,17-07-2025,FastTrack,5739.82,In Transit,High,Container,29529bf6-211d-46f6-982a-f34bafba51da,3.44743E+12,Rowlandhaven,2,1305,3,14.5,39,0,21427,57424.36,4,16480,127482,1448,898,11,Road
S1173,Coxchester,Brownshire,Apparel,2295.41,75.25,16-07-2025,20-07-2025,BlueCargo,3498.41,Delivered,Low,Box,e3a60e55-1e5f-4e9b-9cfb-1425654a3745,8.4841E+12,Port Thomasbury,5,901,3,29.7,77,0,9646.4,25852.35,1,23692,132603,612,328,10,Road
S1174,Robbinsville,Lake Micheleberg,Chemicals,1192.81,51.83,09-08-2025,12-08-2025,EcoFreight,3923.61,Delayed,Medium,Crate,0d0730df-d68a-4379-adc0-8773f2be12ed,5.55726E+12,South Sherry,8,4425,5,1.8,47,0,14632.8,39215.9,1,24085,86022,635,1380,0,Ship
